Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME
4/4/12,1398.96,1413.09,1394.09,640463500
4/5/12,1398.08,1401.6,1392.92,595254300
4/6/12,1398.08,1401.6,1392.92,595254300
4/9/12,1382.2,1397.45,1378.24,538616700
4/10/12,1358.59,1383.01,1357.38,733544300
4/11/12,1368.7,1374.71,1358.98,593003200
4/12/12,1387.57,1388.13,1368.77,547368800
4/13/12,1370.26,1387.61,1369.85,631237800
4/16/12,1369.57,1379.66,1365.38,596952100
4/17/12,1390.78,1392.76,1369.57,566529200
4/18/12,1385.14,1390.78,1383.29,582061900
4/19/12,1376.92,1390.46,1370.3,676165100
4/20/12,1378.53,1387.4,1376.96,887960800
4/23/12,1366.94,1378.53,1358.79,642154900
4/24/12,1371.97,1375.57,1366.82,617978300
4/25/12,1390.69,1391.37,1372.11,641079300
4/26/12,1399.98,1402.09,1387.28,599315100
4/27/12,1403.36,1406.64,1397.31,582286800
4/30/12,1397.91,1403.26,1394,614539000
5/1/12,1405.82,1415.32,1395.73,573667400
5/2/12,1402.31,1405.5,1393.92,554809200
5/3/12,1391.57,1403.07,1388.71,589986500
5/4/12,1369.1,1391.51,1367.96,596064400
5/7/12,1369.58,1373.91,1363.94,586001000
5/8/12,1363.72,1369.16,1347.75,690165800
5/9/12,1354.58,1363.73,1343.13,728912400
5/10/12,1357.99,1365.88,1354.58,657005800
5/11/12,1353.39,1365.66,1348.89,627982900
5/14/12,1338.35,1351.93,1336.61,641538600
5/15/12,1330.66,1344.94,1328.41,665603900
5/16/12,1324.8,1341.78,1324.79,677159400
5/17/12,1304.86,1326.36,1304.86,693854100
5/18/12,1295.22,1312.24,1291.98,999102100
5/21/12,1315.99,1316.39,1295.73,660701800
5/22/12,1316.63,1328.49,1310.04,649988200
5/23/12,1318.86,1320.71,1296.53,710563600
5/24/12,1320.68,1324.14,1310.5,624818200
5/25/12,1317.82,1324.2,1314.23,458230500
5/28/12,1317.82,1324.2,1314.23,458230500
5/29/12,1332.42,1334.93,1318.9,560752800
5/30/12,1313.32,1331.25,1310.76,590658200
5/31/12,1310.33,1319.74,1298.9,951090800
6/1/12,1278.05,1309.87,1277.25,794839100
6/4/12,1278.18,1282.55,1266.74,647897700
6/5/12,1285.5,1287.62,1274.16,564873400
6/6/12,1315.13,1315.13,1285.61,666071400
6/7/12,1314.99,1329.05,1312.68,658585800
6/8/12,1325.66,1325.81,1307.77,539308900
6/11/12,1308.93,1335.52,1307.73,578636200
6/12/12,1324.18,1324.31,1306.62,586248900
6/13/12,1314.88,1327.28,1310.51,566078600
6/14/12,1329.1,1333.68,1314.14,616595800
6/15/12,1342.84,1343.32,1329.19,1149112000
6/18/12,1344.78,1348.22,1334.46,548918300
6/19/12,1357.98,1363.46,1344.83,594854000
6/20/12,1355.69,1361.57,1346.45,582090900
6/21/12,1325.51,1358.27,1324.41,687559000
6/22/12,1335.02,1337.82,1325.92,937475300
6/25/12,1313.72,1334.9,1309.27,605834900
6/26/12,1319.99,1324.24,1310.3,557936500
6/27/12,1331.85,1334.4,1320.71,508537800
6/28/12,1329.04,1331.52,1313.29,701561300
6/29/12,1362.16,1362.17,1330.12,862206000
7/2/12,1365.51,1366.35,1355.7,550391100
7/3/12,1374.02,1374.81,1363.53,340459600
7/4/12,1374.02,1374.81,1363.53,340459600
7/5/12,1367.58,1373.85,1363.02,499612000
7/6/12,1354.68,1367.09,1348.03,483174500
7/9/12,1352.46,1354.87,1346.65,496238900
7/10/12,1341.47,1361.54,1336.27,568883900
7/11/12,1341.45,1345,1333.25,606265400
7/12/12,1334.76,1341.29,1325.41,611763800
7/13/12,1356.78,1357.7,1334.81,530837200
7/16/12,1353.64,1357.26,1348.51,471627000
7/17/12,1363.67,1365.36,1345.07,577939400
7/18/12,1372.78,1375.26,1358.96,589123800
7/19/12,1376.51,1380.39,1371.21,643162900
7/20/12,1362.66,1376.51,1362.19,863626800
7/23/12,1350.52,1362.34,1337.56,602347100
7/24/12,1338.31,1351.53,1329.24,632833400
7/25/12,1337.89,1343.98,1331.5,653733600
7/26/12,1360.02,1363.13,1338.17,714242000
7/27/12,1385.97,1389.19,1360.05,751211800
7/30/12,1385.3,1391.74,1381.37,492528700
7/31/12,1379.32,1387.16,1379.17,679418400
8/1/12,1375.14,1385.03,1373.35,703061100
8/2/12,1365,1375.13,1354.65,625895100
8/3/12,1390.99,1394.16,1365.45,558787100
8/6/12,1394.23,1399.63,1391.04,486460100
8/7/12,1401.35,1407.14,1394.46,533384400
8/8/12,1402.22,1404.14,1396.13,472937800
8/9/12,1402.8,1405.95,1398.8,456085700
8/10/12,1405.87,1405.98,1395.62,490295600
8/13/12,1404.11,1405.87,1397.32,396726800
8/14/12,1403.93,1410.03,1400.6,453956400
8/15/12,1405.53,1407.73,1401.83,438823200
8/16/12,1415.51,1417.44,1404.15,521541200
8/17/12,1418.16,1418.71,1414.67,600927200
8/20/12,1418.13,1418.13,1412.12,443600700
8/21/12,1413.17,1426.68,1410.86,531114500
8/22/12,1413.49,1416.12,1406.78,508463400
8/23/12,1402.08,1413.49,1400.5,462198000
8/24/12,1411.13,1413.46,1398.04,432340000
8/27/12,1410.43,1416.17,1409.11,421847000
8/28/12,1409.3,1413.63,1405.59,410787900
8/29/12,1410.49,1413.95,1406.57,408841200
8/30/12,1399.48,1410.08,1397.01,406387500
8/31/12,1406.58,1413.09,1398.96,575151900
9/3/12,1406.58,1413.09,1398.96,575151900
9/4/12,1404.94,1409.31,1396.56,479796300
9/5/12,1403.43,1408.81,1401.25,485651100
9/6/12,1432.12,1432.12,1403.74,577384900
9/7/12,1437.92,1437.92,1431.45,550364700
9/10/12,1429.08,1438.74,1428.98,494991800
9/11/12,1433.57,1437.76,1429.13,527348700
9/12/12,1436.56,1439.15,1432.99,509502900
9/13/12,1459.99,1463.76,1435.34,617087400
9/14/12,1465.77,1474.51,1460.07,745930000
9/17/12,1461.19,1465.63,1457.55,525147500
9/18/12,1459.32,1461.47,1456.13,518979300
9/19/12,1461.05,1465.15,1457.88,536734500
9/20/12,1460.26,1461.23,1449.98,541019400
9/21/12,1460.15,1467.07,1459.51,1501955000
9/24/12,1456.89,1460.72,1452.06,509948000
9/25/12,1441.59,1463.24,1441.59,609070300
9/26/12,1433.32,1441.6,1430.53,545300700
9/27/12,1447.15,1450.2,1433.36,498622700
9/28/12,1440.67,1447.13,1435.6,640858600
10/1/12,1444.49,1457.14,1440.9,528217600
10/2/12,1445.75,1451.52,1439.01,468189200
10/3/12,1450.99,1454.3,1441.99,522672700
10/4/12,1461.4,1463.14,1451.08,510423100
10/5/12,1460.93,1470.96,1456.89,485459800
10/8/12,1455.88,1460.93,1453.1,359194400
10/9/12,1441.48,1455.9,1441.18,487372200
10/10/12,1432.56,1442.52,1430.64,463834200
10/11/12,1432.84,1443.9,1432.82,506534600
10/12/12,1428.59,1438.43,1425.53,523056000
10/15/12,1440.13,1441.31,1427.24,505754500
10/16/12,1454.92,1455.51,1440.31,502770000
10/17/12,1460.91,1462.2,1453.35,568299600
10/18/12,1457.34,1464.02,1452.63,586052000
10/19/12,1433.19,1457.34,1429.85,909848500
10/22/12,1433.82,1435.46,1422.06,537693500
10/23/12,1413.11,1433.74,1407.56,608605300
10/24/12,1408.75,1420.04,1407.1,561183100
10/25/12,1412.97,1421.12,1405.14,577411700
10/26/12,1411.94,1417.09,1403.28,624422800
10/29/12,1411.94,1417.09,1403.28,624422800
10/30/12,1411.94,1417.09,1403.28,624422800
10/31/12,1412.16,1418.76,1405.95,669957900
11/1/12,1427.59,1428.35,1412.2,616103500
11/2/12,1414.2,1434.27,1412.91,629412000
11/5/12,1417.26,1419.9,1408.13,485471500
11/6/12,1428.39,1433.38,1417.26,564275800
11/7/12,1394.53,1428.27,1388.14,712068600
11/8/12,1377.51,1401.23,1377.51,628285500
11/9/12,1379.85,1391.39,1373.03,595169000
11/12/12,1380.03,1384.87,1377.19,300848500
11/13/12,1374.53,1388.81,1371.39,575005900
11/14/12,1355.49,1380.13,1352.5,688834500
11/15/12,1353.33,1360.62,1348.05,631895700
11/16/12,1359.88,1362.03,1343.35,866366600
11/19/12,1386.89,1386.89,1359.88,589446600
11/20/12,1387.81,1389.77,1377.04,529088600
11/21/12,1391.03,1391.25,1386.39,408807200
11/22/12,1391.03,1391.25,1386.39,408807200
11/23/12,1409.15,1409.16,1391.03,248312200
11/26/12,1406.29,1409.15,1397.68,532653800
11/27/12,1398.94,1409.01,1398.03,550774500
11/28/12,1409.93,1410.31,1385.43,577114200
11/29/12,1415.95,1419.7,1409.04,531923100
11/30/12,1416.18,1418.86,1411.63,855039000
12/3/12,1409.46,1423.73,1408.46,540951900
12/4/12,1407.05,1413.14,1403.65,559464800
12/5/12,1409.28,1415.56,1398.23,628384400
12/6/12,1413.94,1413.95,1405.93,523124000
12/7/12,1418.07,1420.34,1410.9,487081600
12/10/12,1418.55,1421.64,1415.64,488123600
12/11/12,1427.84,1434.27,1418.55,590599300
12/12/12,1428.48,1438.59,1426.76,569768200
12/13/12,1419.45,1431.36,1416,522071700
12/14/12,1413.58,1419.45,1411.88,533732500
12/17/12,1430.36,1430.67,1413.54,584239200
12/18/12,1446.79,1448,1430.47,655620200
12/19/12,1435.81,1447.75,1435.8,576889000
12/20/12,1443.69,1443.7,1432.82,532168300
12/21/12,1430.15,1443.67,1422.58,1538061000
12/24/12,1426.66,1430.15,1424.66,227982700
12/25/12,1426.66,1430.15,1424.66,227982700
12/26/12,1419.83,1429.42,1416.43,363632100
12/27/12,1418.1,1422.8,1401.8,445660100
12/28/12,1402.43,1418.1,1401.58,411216000
12/31/12,1426.19,1426.74,1398.11,601105600
1/1/13,1426.19,1426.74,1398.11,601105600
1/2/13,1462.42,1462.43,1426.19,680468900
1/3/13,1459.37,1465.47,1455.53,576168400
1/4/13,1466.47,1467.94,1458.99,499318200
1/7/13,1461.89,1466.47,1456.62,490281900
1/8/13,1457.15,1461.89,1451.64,546030200
1/9/13,1461.02,1464.73,1457.15,507352400
1/10/13,1472.12,1472.3,1461.02,569101600
1/11/13,1472.05,1472.75,1467.58,488474700
1/14/13,1470.68,1472.05,1465.69,491726700
1/15/13,1472.34,1473.31,1463.76,483929800
1/16/13,1472.63,1473.96,1467.6,513146700
1/17/13,1480.94,1485.16,1472.63,604124200
1/18/13,1485.98,1485.98,1475.81,930380400
1/21/13,1485.98,1485.98,1475.81,930380400
1/22/13,1492.56,1492.56,1481.16,569950400
1/23/13,1494.81,1496.13,1489.9,494336400
1/24/13,1494.82,1502.27,1489.46,554969600
1/25/13,1502.96,1503.26,1494.82,570690800
1/28/13,1500.18,1503.23,1496.33,535161300
1/29/13,1507.84,1509.35,1498.09,607226800
1/30/13,1501.96,1509.94,1500.11,569791900
1/31/13,1498.11,1504.19,1496.76,740722900
2/1/13,1513.17,1514.41,1498.11,598682800
2/4/13,1495.71,1513.17,1495.02,584697200
2/5/13,1511.29,1514.96,1495.71,587275100
2/6/13,1512.12,1512.53,1504.71,556294300
2/7/13,1509.39,1512.9,1498.49,553191100
2/8/13,1517.93,1518.31,1509.39,477527400
2/11/13,1517.01,1518.31,1513.61,400159900
2/12/13,1519.43,1522.29,1515.61,489501400
2/13/13,1520.33,1524.69,1515.93,513566800
2/14/13,1521.38,1523.14,1514.02,533981200
2/15/13,1519.79,1524.24,1514.14,811687600
2/18/13,1519.79,1524.24,1514.14,811687600
2/19/13,1530.94,1530.94,1519.79,571763100
2/20/13,1511.95,1530.94,1511.41,594170800
2/21/13,1502.42,1511.95,1497.29,599309800
2/22/13,1515.6,1515.64,1502.42,515547200
2/25/13,1487.85,1525.84,1487.85,637253800
2/26/13,1496.94,1498.99,1485.01,579446700
2/27/13,1515.99,1520.08,1494.88,492036300
2/28/13,1514.68,1525.34,1514.46,748922900
3/1/13,1518.2,1519.99,1501.48,548455805
3/4/13,1525.2,1525.27,1512.29,513849650
3/5/13,1539.79,1543.47,1525.2,522751863
3/6/13,1541.46,1545.25,1538.11,502355712
3/7/13,1544.26,1545.78,1541.46,498992384
3/8/13,1551.18,1552.48,1542.94,487435920
3/11/13,1556.22,1556.27,1547.36,450470313
3/12/13,1552.48,1556.77,1548.24,466648301
3/13/13,1554.52,1556.39,1548.25,420973937
3/14/13,1563.23,1563.32,1554.52,504222129
3/15/13,1560.7,1563.62,1555.74,1447565361
3/18/13,1552.1,1560.7,1545.13,507141269
3/19/13,1548.34,1557.25,1538.57,544882011
3/20/13,1558.71,1561.56,1548.34,515015075
3/21/13,1545.8,1558.71,1543.55,524169403
3/22/13,1556.89,1557.74,1545.9,505786412
3/25/13,1551.69,1564.91,1546.22,540532328
3/26/13,1563.77,1563.95,1551.69,417852180
3/27/13,1562.85,1564.07,1551.9,418415427
3/28/13,1569.19,1570.28,1561.08,673190912
3/29/13,1569.19,1570.28,1561.08,673190912
4/1/13,1562.17,1570.57,1558.47,422775539
4/2/13,1570.25,1573.66,1562.17,473640304
4/3/13,1553.69,1571.47,1549.8,587850961
4/4/13,1559.98,1562.6,1552.52,481445360
4/5/13,1553.28,1559.98,1539.5,558288731
4/8/13,1563.07,1563.07,1548.63,455851968
4/9/13,1568.61,1573.89,1560.92,521582035
4/10/13,1587.73,1589.07,1568.61,524612441
4/11/13,1593.37,1597.35,1586.17,530718938
4/12/13,1588.85,1593.3,1579.97,538931420
4/15/13,1552.36,1588.84,1552.28,725229122
4/16/13,1574.57,1575.35,1552.36,572293844
4/17/13,1552.01,1574.57,1543.69,708085135
4/18/13,1541.61,1554.38,1536.03,635698205
4/19/13,1555.25,1555.89,1539.4,790566309
4/22/13,1562.5,1565.55,1548.19,520923470
4/23/13,1578.78,1579.58,1562.5,555077151
4/24/13,1578.79,1583,1575.8,574951058
4/25/13,1585.16,1592.64,1578.93,591309515
4/26/13,1582.24,1585.78,1577.56,558080299
4/29/13,1593.61,1596.65,1582.34,455326870
4/30/13,1597.57,1597.57,1586.5,676820593
5/1/13,1582.7,1597.55,1581.28,514984550
5/2/13,1597.59,1598.6,1582.77,464684420
5/3/13,1614.42,1618.46,1597.6,528213549
5/6/13,1617.5,1619.77,1614.21,477645678
5/7/13,1625.96,1626.03,1616.64,489537541
5/8/13,1632.69,1632.78,1622.7,516801473
5/9/13,1626.67,1635.01,1623.09,482900669
5/10/13,1633.7,1633.7,1623.71,475475498
5/13/13,1633.77,1636,1626.74,455174890
5/14/13,1650.34,1651.1,1633.75,529472001
5/15/13,1658.78,1661.49,1646.68,547590370
5/16/13,1650.47,1660.51,1648.6,562299313
5/17/13,1667.47,1667.47,1652.45,717787400
5/20/13,1666.29,1672.84,1663.52,494665958
5/21/13,1669.16,1674.93,1662.67,513919051
5/22/13,1655.35,1687.18,1648.86,683490409
5/23/13,1650.51,1655.5,1635.53,610989370
5/24/13,1649.6,1649.78,1636.88,449088368
5/27/13,1649.6,1649.78,1636.88,449088368
5/28/13,1660.06,1674.21,1652.63,554619716
5/29/13,1648.36,1656.57,1640.05,511999486
5/30/13,1654.41,1661.91,1648.61,525967953
5/31/13,1630.74,1658.99,1630.74,872444634
6/3/13,1640.42,1640.42,1622.72,614601804
6/4/13,1631.38,1646.53,1623.62,567560812
6/5/13,1608.9,1629.31,1607.09,573941069
6/6/13,1622.56,1622.56,1598.23,611811940
6/7/13,1643.38,1644.4,1625.27,588722140
6/10/13,1642.81,1648.69,1639.26,446790498
6/11/13,1626.13,1640.13,1622.92,494419738
6/12/13,1612.52,1637.71,1610.92,496663664
6/13/13,1636.36,1639.25,1608.07,508786048
6/14/13,1626.73,1640.8,1623.96,454660207
6/17/13,1639.04,1646.5,1630.34,517127371
6/18/13,1651.81,1654.19,1639.77,468885667
6/19/13,1628.93,1652.45,1628.91,564339841
6/20/13,1588.19,1624.62,1584.32,783320962
6/21/13,1592.43,1599.19,1577.7,1521151050
6/24/13,1573.09,1588.77,1560.33,700687993
6/25/13,1588.03,1593.79,1577.09,605506941
6/26/13,1603.26,1606.83,1592.27,568844622
6/27/13,1613.2,1620.07,1606.44,518668686
6/28/13,1606.28,1615.94,1601.06,1081289092
7/1/13,1614.96,1626.61,1609.78,526115144
7/2/13,1614.08,1624.26,1606.77,527795641
7/3/13,1615.41,1618.97,1604.57,303759124
7/4/13,1615.41,1618.97,1604.57,303759124
7/5/13,1631.89,1632.07,1614.71,430664624
7/8/13,1640.46,1644.68,1634.2,742917112
7/9/13,1652.32,1654.18,1643.93,521108561
7/10/13,1652.62,1657.92,1647.66,509090320
7/11/13,1675.02,1676.63,1657.41,566455769
7/12/13,1680.19,1680.19,1672.33,588945711
7/15/13,1682.5,1684.51,1677.89,427337647
7/16/13,1676.26,1683.73,1671.84,476974371
7/17/13,1680.91,1684.75,1677.91,566833077
7/18/13,1689.37,1693.12,1681.05,539273922
7/19/13,1692.09,1692.09,1684.08,770584222
7/22/13,1695.53,1697.61,1690.67,502083094
7/23/13,1692.39,1698.78,1691.13,459706010
7/24/13,1685.94,1698.38,1682.57,532656565
7/25/13,1690.25,1690.94,1680.07,518129206
7/26/13,1691.65,1691.85,1676.03,466156036
7/29/13,1685.33,1690.92,1681.86,419819566
7/30/13,1685.96,1693.19,1682.42,499839311
7/31/13,1685.73,1698.43,1684.94,664419817
8/1/13,1706.87,1707.85,1689.42,530951103
8/2/13,1709.67,1709.67,1700.68,503275562
8/5/13,1707.14,1709.24,1703.55,369575846
8/6/13,1697.37,1705.79,1693.29,454070412
8/7/13,1690.91,1695.3,1684.91,445614157
8/8/13,1697.48,1700.18,1688.38,453654661
8/9/13,1691.42,1699.42,1686.02,412941185
8/12/13,1689.47,1691.49,1683.35,382142536
8/13/13,1694.16,1696.81,1682.62,413884819
8/14/13,1685.39,1695.52,1684.83,420471644
8/15/13,1661.32,1679.61,1658.59,510318465
8/16/13,1655.83,1663.6,1652.61,650111743
8/19/13,1646.06,1659.18,1645.84,442953897
8/20/13,1652.35,1658.92,1646.08,436119599
8/21/13,1642.8,1656.99,1639.43,479892025
8/22/13,1656.96,1659.55,1645.03,407240094
8/23/13,1663.5,1664.85,1654.81,454291300
8/26/13,1656.78,1669.51,1656.02,416322378
8/27/13,1630.48,1652.54,1629.05,506000059
8/28/13,1634.96,1641.18,1627.47,438063032
8/29/13,1638.17,1646.41,1630.88,389334834
8/30/13,1632.97,1640.08,1628.05,542310518
9/2/13,1632.97,1640.08,1628.05,542310518
9/3/13,1639.77,1651.35,1633.41,525167810
9/4/13,1653.08,1655.72,1637.41,530963727
9/5/13,1655.08,1659.17,1653.07,435460118
9/6/13,1655.17,1664.83,1640.62,492524600
9/9/13,1671.71,1672.4,1656.85,440884784
9/10/13,1683.99,1684.09,1674.32,499155028
9/11/13,1689.13,1689.13,1678.7,484793069
9/12/13,1683.42,1689.97,1681.96,459040656
9/13/13,1687.99,1688.73,1682.22,395148098
9/16/13,1697.6,1704.95,1691.7,459764473
9/17/13,1704.76,1705.52,1697.73,425239905
9/18/13,1725.52,1729.44,1700.35,580426239
9/19/13,1722.34,1729.86,1720.2,514394006
9/20/13,1709.91,1725.23,1708.89,1383413657
9/23/13,1701.84,1711.44,1697.1,511866185
9/24/13,1697.42,1707.63,1694.9,509947401
9/25/13,1692.77,1701.71,1691.88,475587745
9/26/13,1698.67,1703.85,1693.11,440223493
9/27/13,1691.75,1695.52,1687.11,489103114
9/30/13,1681.55,1687.26,1674.99,629131264
10/1/13,1695,1696.55,1682.07,462701069
10/2/13,1693.87,1693.87,1680.34,484326526
10/3/13,1678.66,1692.35,1670.36,499857008
10/4/13,1690.5,1691.94,1677.33,440017055
10/7/13,1676.12,1687.15,1674.7,425290327
10/8/13,1655.45,1676.79,1655.03,571411523
10/9/13,1656.4,1662.47,1646.47,574130136
10/10/13,1692.56,1692.56,1660.88,552177621
10/11/13,1703.2,1703.44,1688.52,482553180
10/14/13,1710.14,1711.03,1692.13,424196644
10/15/13,1698.06,1711.57,1695.93,532916149
10/16/13,1721.54,1721.76,1700.49,543564783
10/17/13,1733.15,1733.45,1714.12,542925279
10/18/13,1744.5,1745.31,1735.74,703510853
10/21/13,1744.66,1747.79,1740.67,498906027
10/22/13,1754.67,1759.33,1746.48,569504401
10/23/13,1746.38,1752.27,1740.5,533654074
10/24/13,1752.07,1753.94,1745.5,525480407
10/25/13,1759.77,1759.82,1752.45,541907723
10/28/13,1762.11,1764.99,1757.67,579556623
10/29/13,1771.95,1772.09,1762.93,501806211
10/30/13,1763.31,1775.22,1757.24,480263720
10/31/13,1756.54,1768.53,1755.72,635805652
11/1/13,1761.64,1765.67,1752.7,549504315
11/4/13,1767.93,1768.78,1761.56,431930873
11/5/13,1762.97,1767.03,1755.76,487444070
11/6/13,1770.49,1773.74,1764.4,499953719
11/7/13,1747.15,1774.54,1746.2,602191295
11/8/13,1770.61,1770.78,1747.63,575603678
11/11/13,1771.89,1773.44,1767.85,388547626
11/12/13,1767.69,1771.78,1762.29,457417806
11/13/13,1782,1782,1760.64,528086784
11/14/13,1790.62,1791.53,1780.22,526450145
11/15/13,1798.18,1798.22,1790.66,668120333
11/18/13,1791.53,1802.33,1788,496627668
11/19/13,1787.87,1795.51,1784.72,471416983
11/20/13,1781.37,1795.73,1777.23,486419499
11/21/13,1795.85,1797.16,1783.52,501020561
11/22/13,1804.76,1804.84,1794.7,450318008
11/25/13,1802.48,1808.1,1800.58,482740873
11/26/13,1802.75,1808.42,1800.77,566536583
11/27/13,1807.23,1808.27,1802.77,380423916
11/28/13,1807.23,1808.27,1802.77,380423916
11/29/13,1805.81,1813.55,1803.98,357478742
12/2/13,1800.9,1810.02,1798.6,470156047
12/3/13,1795.15,1800.1,1787.85,535826847
12/4/13,1792.81,1799.8,1779.09,591186237
12/5/13,1785.03,1792.82,1783.38,576708565
12/6/13,1805.09,1806.04,1788.36,516851957
12/9/13,1808.37,1811.52,1806.21,495544629
12/10/13,1802.62,1808.52,1801.75,484093257
12/11/13,1782.22,1802.97,1780.09,561170132
12/12/13,1775.5,1782.99,1772.28,527653432
12/13/13,1775.32,1780.92,1772.45,450441535
12/16/13,1786.54,1792.22,1777.48,537011908
12/17/13,1781,1786.77,1777.05,513352171
12/18/13,1810.65,1811.08,1767.99,702164228
12/19/13,1809.6,1810.88,1801.35,518257802
12/20/13,1818.32,1823.75,1810.25,1402679317
12/23/13,1827.99,1829.75,1822.92,439203202
12/24/13,1833.32,1833.32,1828.02,187691762
12/25/13,1833.32,1833.32,1828.02,187691762
12/26/13,1842.02,1842.84,1834.96,298737274
12/27/13,1841.4,1844.89,1839.81,274879140
12/30/13,1841.07,1842.47,1838.77,308193077
12/31/13,1848.36,1849.44,1842.41,399844767
1/1/14,1848.36,1849.44,1842.41,399844767
1/2/14,1831.98,1845.86,1827.74,463338447
1/3/14,1831.37,1838.24,1829.13,399831229
1/6/14,1826.77,1837.16,1823.73,500749385
1/7/14,1837.88,1840.1,1828.71,508596667
1/8/14,1837.49,1840.02,1831.4,589383169
1/9/14,1838.13,1843.23,1830.38,529520714
1/10/14,1842.37,1843.15,1832.43,491739084
1/13/14,1819.2,1843.45,1815.52,585806740
1/14/14,1838.88,1839.26,1821.36,521314071
1/15/14,1848.38,1850.84,1840.52,563999694
1/16/14,1845.89,1847.99,1840.3,486069672
1/17/14,1838.7,1846.04,1835.23,819605143
1/20/14,1838.7,1846.04,1835.23,819605143
1/21/14,1843.8,1849.31,1832.38,610444556
1/22/14,1844.86,1846.87,1840.88,512338820
1/23/14,1828.46,1842.29,1820.06,593087122
1/24/14,1790.29,1826.96,1790.29,730151063
1/27/14,1781.56,1795.98,1772.88,653126549
1/28/14,1792.5,1793.87,1779.49,526147611
1/29/14,1774.2,1790.15,1770.45,655960558
1/30/14,1794.19,1798.77,1777.17,571050995
1/31/14,1782.59,1793.88,1772.26,776329667
2/3/14,1741.89,1784.83,1739.66,759497603
2/4/14,1755.2,1758.73,1743.82,635294316
2/5/14,1751.64,1755.79,1737.92,590110909
2/6/14,1773.43,1774.06,1752.99,571755658
2/7/14,1797.02,1798.03,1776.01,600247727
2/10/14,1799.84,1799.94,1791.83,498168802
2/11/14,1819.75,1823.54,1800.41,546459736
2/12/14,1819.26,1826.55,1815.97,496327682
2/13/14,1829.83,1830.25,1809.22,542928555
2/14/14,1838.63,1841.65,1825.59,495117498
2/17/14,1838.63,1841.65,1825.59,495117498
2/18/14,1840.76,1842.87,1835.01,546618474
2/19/14,1828.75,1847.5,1826.99,530650339
2/20/14,1839.78,1842.79,1824.58,520620964
2/21/14,1836.25,1846.13,1835.6,680813053
2/24/14,1847.61,1858.71,1836.78,705543684
2/25/14,1845.12,1852.91,1840.19,505512801
2/26/14,1845.16,1852.65,1840.66,505238592
2/27/14,1854.29,1854.53,1841.13,517164913
2/28/14,1859.45,1867.92,1847.67,728624427
3/3/14,1845.73,1857.68,1834.44,508998559
3/4/14,1873.91,1876.23,1849.23,555989269
3/5/14,1873.81,1876.53,1871.11,490908632
3/6/14,1877.03,1881.94,1874.18,506237548
3/7/14,1878.04,1883.57,1870.56,507130778
3/10/14,1877.17,1877.87,1867.04,439330726
3/11/14,1867.63,1882.35,1863.88,452021726
3/12/14,1868.2,1868.38,1854.38,459683704
3/13/14,1846.34,1874.4,1841.86,528187880
3/14/14,1841.13,1852.44,1839.57,513409546
3/17/14,1858.83,1862.3,1842.81,474079199
3/18/14,1872.25,1873.76,1858.92,420516602
3/19/14,1860.77,1874.14,1850.35,512768848
3/20/14,1872.01,1873.49,1854.63,481715359
3/21/14,1866.52,1883.97,1863.46,1556334298
3/24/14,1857.44,1873.34,1849.69,609139000
3/25/14,1865.62,1871.87,1855.96,514678894
3/26/14,1852.56,1875.92,1852.56,572994903
3/27/14,1849.04,1855.55,1842.11,598292926
3/28/14,1857.62,1866.63,1850.07,466573962
3/31/14,1872.34,1875.18,1859.16,588338470
4/1/14,1885.52,1885.84,1873.96,528822127
4/2/14,1890.9,1893.17,1883.79,475492429
4/3/14,1888.77,1893.8,1882.65,499900999
4/4/14,1865.09,1897.28,1863.26,668879962
4/7/14,1845.04,1864.04,1841.48,691982245
4/8/14,1851.96,1854.95,1837.49,577725666
4/9/14,1872.18,1872.43,1852.38,543696431
4/10/14,1833.08,1872.53,1830.87,660580206
4/11/14,1815.69,1835.07,1814.36,681861307
4/14/14,1830.61,1834.19,1815.8,544581487
4/15/14,1842.98,1844.02,1816.29,630045627
4/16/14,1862.31,1862.31,1846.01,583572660
4/17/14,1864.85,1869.63,1856.72,686778734
4/18/14,1864.85,1869.63,1856.72,686778734
4/21/14,1871.89,1871.89,1863.18,457800052
4/22/14,1879.55,1884.89,1872.57,508315643
4/23/14,1875.39,1879.75,1873.91,496694819
4/24/14,1878.61,1884.06,1870.24,536761232
4/25/14,1863.4,1877.72,1859.7,541251170
4/28/14,1869.43,1877.01,1850.61,666878411
4/29/14,1878.33,1880.6,1870.78,512177304
4/30/14,1883.95,1885.2,1872.69,645938434
5/1/14,1883.68,1888.59,1878.04,482317366
5/2/14,1881.14,1891.33,1878.5,480716413
5/5/14,1884.66,1885.51,1866.77,426896854
5/6/14,1867.72,1883.69,1867.72,490144207
5/7/14,1878.21,1878.83,1859.79,612165632
5/8/14,1875.63,1889.07,1870.05,511345771
5/9/14,1878.48,1878.57,1867.02,488678725
5/12/14,1896.65,1897.13,1880.03,464325768
5/13/14,1897.45,1902.17,1896.06,427819537
5/14/14,1888.53,1897.13,1885.77,437091843
5/15/14,1870.85,1888.16,1862.36,561061671
5/16/14,1877.86,1878.28,1864.82,637825175
5/19/14,1885.08,1886,1872.42,444486792
5/20/14,1872.83,1884.88,1868.14,449739459
5/21/14,1888.03,1888.8,1873.34,421479286
5/22/14,1892.49,1896.33,1885.39,398900401
5/23/14,1900.53,1901.26,1893.32,386249672
5/26/14,1900.53,1901.26,1893.32,386249672
